iter	RMSEWithUncertainty
354	-4.990039351
355	-4.990538934
356	-4.990828199
357	-4.991213818
358	-4.99220989
359	-4.992827184
360	-4.993221371
361	-4.993313153
362	-4.993723153
363	-4.994042126
364	-4.994721815
365	-4.995046469
366	-4.995413733
367	-4.995749665
368	-4.996139509
369	-4.996747092
370	-4.997345142
371	-4.997986552
372	-4.998389798
373	-4.998891478
374	-4.999474255
375	-4.999829991
376	-5.000240948
377	-5.000794935
378	-5.001216497
379	-5.001597373
380	-5.002150471
381	-5.002520596
382	-5.002991338
383	-5.003658834
384	-5.004161728
385	-5.004663439
386	-5.005207502
387	-5.005816374
388	-5.006347483
389	-5.006727949
390	-5.007032979
391	-5.007417072
392	-5.00803738
393	-5.008357295
394	-5.008937684
395	-5.009576714
396	-5.010014583
397	-5.010570572
398	-5.011248251
399	-5.011712716
400	-5.012621537
401	-5.013085095
402	-5.0134917
403	-5.013982677
404	-5.014221595
405	-5.0148112
406	-5.015163588
407	-5.015480593
408	-5.015999117
409	-5.016427263
410	-5.016829658
411	-5.017200738
412	-5.017496144
413	-5.017733239
414	-5.018006203
415	-5.018673855
416	-5.019054106
417	-5.01943333
418	-5.019775884
419	-5.020113192
420	-5.020530632
421	-5.020952174
422	-5.021493636
423	-5.02190987
424	-5.022209121
425	-5.022571594
426	-5.022883787
427	-5.023529189
428	-5.02385738
429	-5.024315226
430	-5.024724032
431	-5.025279196
432	-5.025904001
433	-5.026363193
434	-5.026656697
435	-5.027009385
436	-5.027525307
437	-5.027969003
438	-5.028435536
439	-5.028811564
440	-5.029144476
441	-5.029515401
442	-5.029936365
443	-5.030380337
444	-5.03093458
445	-5.031549524
446	-5.031931774
447	-5.032265273
448	-5.032607784
449	-5.033105411
450	-5.033321411
451	-5.033900501
452	-5.034356466
453	-5.034892862
454	-5.035610764
455	-5.035900512
456	-5.036322639
457	-5.036688894
458	-5.036975512
459	-5.037359822
460	-5.037665516
461	-5.038059432
462	-5.038578497
463	-5.03882001
464	-5.039259518
465	-5.039664044
466	-5.040099602
467	-5.040635939
468	-5.040863453
469	-5.041618476
470	-5.041771525
471	-5.042343436
472	-5.042682656
473	-5.043043484
474	-5.043409795
475	-5.043887693
476	-5.044307325
477	-5.044690722
478	-5.045028595
479	-5.045245744
480	-5.0456918
481	-5.045904525
482	-5.04635455
483	-5.046758487
484	-5.047124299
485	-5.047414857
486	-5.047735124
487	-5.048254913
488	-5.048587919
489	-5.049105395
490	-5.04951215
491	-5.049804921
492	-5.050147091
493	-5.050623186
494	-5.050928202
495	-5.051278387
496	-5.051810866
497	-5.052426043
498	-5.052796924
499	-5.053089231
500	-5.05349119
501	-5.053984382
502	-5.054291545
503	-5.054758853
504	-5.055099003
505	-5.055405578
506	-5.055683477
507	-5.056161636
508	-5.056524792
509	-5.056841811
510	-5.057156878
511	-5.057591102
512	-5.05792753
513	-5.058235222
514	-5.058727534
515	-5.05909066
516	-5.059397533
517	-5.059941568
518	-5.060207231
519	-5.060602826
520	-5.060825646
521	-5.061239262
522	-5.061525095
523	-5.061810441
524	-5.062143844
525	-5.062707176
526	-5.062914779
527	-5.063225218
528	-5.06370658
529	-5.064161583
530	-5.064464958
531	-5.064858699
532	-5.065308488
533	-5.065603988
534	-5.065935076
535	-5.066472455
536	-5.066985922
537	-5.067510306
538	-5.068156753
539	-5.068875533
540	-5.069321194
541	-5.069760366
542	-5.070208159
543	-5.070391589
544	-5.070761045
545	-5.071135405
546	-5.071519867
547	-5.07180978
548	-5.072083805
549	-5.072357358
550	-5.072827502
551	-5.073327992
552	-5.073682274
553	-5.074240174
554	-5.074709239
555	-5.075031092
556	-5.07544016
557	-5.075959496
558	-5.076289336
559	-5.076813868
560	-5.077048478
561	-5.07735391
562	-5.077562407
563	-5.077739914
564	-5.078100668
565	-5.078476367
566	-5.078806138
567	-5.079240569
568	-5.079873557
569	-5.080305878
570	-5.080795013
571	-5.081141685
572	-5.081408302
573	-5.081790665
574	-5.08206078
575	-5.082141527
576	-5.08236191
577	-5.082595164
578	-5.083044493
579	-5.083424203
580	-5.083680273
581	-5.083923371
582	-5.084192436
583	-5.08465277
584	-5.085038571
585	-5.085476348
586	-5.086015922
587	-5.086536493
588	-5.086764698
589	-5.087021699
590	-5.087349733
591	-5.087620089
592	-5.08802035
593	-5.088518077
594	-5.088672906
595	-5.088961217
596	-5.089541935
597	-5.089991692
598	-5.090470659
599	-5.090948352
600	-5.091233759
601	-5.091612603
602	-5.092124055
603	-5.092405361
604	-5.092583871
605	-5.093072553
606	-5.093736379
607	-5.094282152
608	-5.094608394
609	-5.094804289
610	-5.094919596
611	-5.095265981
612	-5.095518135
613	-5.095781549
614	-5.096033834
615	-5.09620309
616	-5.096522064
617	-5.096777409
618	-5.097212433
619	-5.097751654
620	-5.097863443
621	-5.098225148
622	-5.098557175
623	-5.098910077
624	-5.099522752
625	-5.099922002
626	-5.10014411
627	-5.10033424
628	-5.100715607
629	-5.101036242
630	-5.10113897
631	-5.101429983
632	-5.101662236
633	-5.102044247
634	-5.102371716
635	-5.102587479
636	-5.10297095
637	-5.103149538
638	-5.103704815
639	-5.104028591
640	-5.104417344
641	-5.104767909
642	-5.105162893
643	-5.105491877
644	-5.10578294
645	-5.106143952
646	-5.106522601
647	-5.106852991
648	-5.107089863
649	-5.107386779
650	-5.107636869
651	-5.108048098
652	-5.108440664
653	-5.108618749
654	-5.109011455
655	-5.109328742
656	-5.109482469
657	-5.109753879
658	-5.110116341
659	-5.110251442
660	-5.110628987
661	-5.110899916
662	-5.111041514
663	-5.111440552
664	-5.111642988
665	-5.112010364
666	-5.112574464
667	-5.112925377
668	-5.113142993
669	-5.113445324
670	-5.113989585
671	-5.114335638
672	-5.114648868
673	-5.114922379
674	-5.115165353
675	-5.115392859
676	-5.115725782
677	-5.116031181
678	-5.116278287
679	-5.116518731
680	-5.116762131
681	-5.117110191
682	-5.11743684
683	-5.117732228
684	-5.118016773
685	-5.118235315
686	-5.11853653
687	-5.118950635
688	-5.119230097
689	-5.11947555
690	-5.119844145
691	-5.12028909
692	-5.120638771
693	-5.121053116
694	-5.121356808
695	-5.12163518
696	-5.121839531
697	-5.122070492
698	-5.122336432
699	-5.122555985
700	-5.122908843
701	-5.123362677
702	-5.123566481
703	-5.123925246
704	-5.124164291
705	-5.124578807
706	-5.124846565
707	-5.125191459
708	-5.125562157
709	-5.12585903
710	-5.126330952
711	-5.126742469
712	-5.127186483
713	-5.127531775
714	-5.127867681
715	-5.128218949
716	-5.128505459
717	-5.128580519
718	-5.128976697
719	-5.129464039
720	-5.130163069
721	-5.130432561
722	-5.130713712
723	-5.131134669
724	-5.131600499
725	-5.131852158
726	-5.131989198
727	-5.132312153
728	-5.132710694
729	-5.133010326
730	-5.133227822
731	-5.133586281
732	-5.133694989
733	-5.13386548
734	-5.134109725
735	-5.134346636
736	-5.13459128
737	-5.134899985
738	-5.135097976
739	-5.135612588
740	-5.135974503
741	-5.13627701
742	-5.136578425
743	-5.136892713
744	-5.137178268
745	-5.137509098
746	-5.137931516
747	-5.138037878
748	-5.138505525
749	-5.138857973
750	-5.139232808
751	-5.139389706
752	-5.139705378
753	-5.13997513
754	-5.140207136
755	-5.140622215
756	-5.140759637
757	-5.141091873
758	-5.141299287
759	-5.141604819
760	-5.142008631
761	-5.142345769
762	-5.142709804
763	-5.143182599
764	-5.143470538
765	-5.143913967
766	-5.144233189
767	-5.144502389
768	-5.144993834
769	-5.145313874
770	-5.145560749
771	-5.145863127
772	-5.146002573
773	-5.146447581
774	-5.14675458
775	-5.146970462
776	-5.147287895
777	-5.147508893
778	-5.147992018
779	-5.148235
780	-5.148506624
781	-5.149132611
782	-5.149579619
783	-5.149804897
784	-5.150342218
785	-5.150674499
786	-5.151270683
787	-5.151402421
788	-5.152021809
789	-5.152272495
790	-5.152427322
791	-5.152721186
792	-5.153124802
793	-5.153402858
794	-5.153800657
795	-5.154028496
796	-5.154255241
797	-5.154444311
798	-5.154735195
799	-5.154942692
800	-5.155088587
801	-5.155475446
802	-5.156065018
803	-5.156294056
804	-5.156587519
805	-5.157284326
806	-5.157739167
807	-5.157964643
808	-5.15834326
809	-5.158684008
810	-5.158986248
811	-5.159340215
812	-5.160048344
813	-5.160546651
814	-5.160903064
815	-5.161382226
816	-5.161538283
817	-5.161831962
818	-5.162068326
819	-5.162496918
820	-5.162844533
821	-5.163220066
822	-5.163530428
823	-5.16391191
824	-5.164347006
825	-5.16463197
826	-5.165163682
827	-5.165581589
828	-5.165685867
829	-5.16607976
830	-5.166373244
831	-5.166609042
832	-5.166948382
833	-5.167190403
834	-5.167510254
835	-5.168004834
836	-5.168404757
837	-5.168763726
838	-5.16908765
839	-5.169381028
840	-5.169743024
841	-5.169970393
842	-5.170008477
843	-5.170444076
844	-5.170591507
845	-5.170918202
846	-5.171298905
847	-5.171614808
848	-5.171796128
849	-5.171924768
850	-5.171587336
851	-5.171850757
852	-5.171953744
853	-5.172201392
854	-5.172395145
855	-5.172671491
856	-5.172948488
857	-5.173033716
858	-5.173484509
859	-5.17380303
860	-5.174216166
861	-5.174505372
862	-5.174690153
863	-5.174930026
864	-5.175203279
865	-5.175877961
866	-5.176219622
867	-5.176323566
868	-5.176665735
869	-5.176818831
870	-5.176983601
871	-5.177438078
872	-5.177619009
873	-5.177846679
874	-5.178025617
875	-5.178296534
876	-5.178564052
877	-5.178714937
878	-5.179269432
879	-5.179427221
880	-5.179599307
881	-5.180150459
882	-5.180405598
883	-5.180609799
884	-5.180913362
885	-5.181229723
886	-5.181724331
887	-5.182016527
888	-5.182407339
889	-5.182744806
890	-5.183249842
891	-5.183489625
892	-5.183691659
893	-5.183902283
894	-5.183994271
895	-5.184246776
896	-5.18442173
897	-5.184699843
898	-5.184869227
899	-5.185230549
900	-5.185537372
901	-5.185845233
902	-5.186484208
903	-5.186681091
904	-5.186855107
905	-5.18700329
906	-5.187523685
907	-5.187721107
908	-5.188109266
909	-5.188483494
910	-5.188765165
911	-5.188950165
912	-5.189216288
913	-5.189436089
914	-5.189766945
915	-5.189841934
916	-5.190127739
917	-5.190569023
918	-5.190858435
919	-5.191260841
920	-5.191572807
921	-5.19191769
922	-5.192109334
923	-5.192468879
924	-5.192649493
925	-5.192955077
926	-5.193214349
927	-5.193540533
928	-5.193858258
929	-5.194107466
930	-5.19416203
931	-5.194251913
932	-5.19464689
933	-5.194906888
934	-5.195131852
935	-5.195409231
936	-5.195570665
937	-5.196105651
938	-5.196300378
939	-5.196480259
940	-5.196743337
941	-5.197133265
942	-5.197651997
943	-5.198058522
944	-5.198467196
945	-5.198537618
946	-5.198901658
947	-5.199012566
948	-5.198930653
949	-5.199044552
950	-5.19955979
951	-5.199585036
952	-5.199954397
953	-5.200314978
954	-5.200460542
955	-5.200729975
956	-5.201058812
957	-5.201339175
958	-5.201485391
959	-5.201613869
960	-5.201857622
961	-5.202181815
962	-5.20253394
963	-5.202711387
964	-5.202984591
965	-5.203197124
966	-5.203487887
967	-5.203774312
968	-5.203972948
969	-5.204345565
970	-5.204544867
971	-5.204533289
972	-5.204687221
973	-5.205025317
974	-5.205215182
975	-5.205221014
976	-5.205608992
977	-5.205946383
978	-5.206152287
979	-5.206663375
980	-5.207015875
981	-5.207212272
982	-5.207629614
983	-5.208133556
984	-5.208542549
985	-5.208807969
986	-5.209191799
987	-5.209671458
988	-5.20997185
989	-5.210163508
990	-5.210478382
991	-5.210843588
992	-5.211259688
993	-5.211700494
994	-5.211900927
995	-5.21225127
996	-5.212591727
997	-5.21285866
998	-5.212948084
999	-5.213241404
